,id,Recipient (video or comment),comment
14,Ugz9i2dgRKGr6FnjnkN4AaABAg,HCXA0bok9-E,Relatable
15,Ugy0va7LHEHfV5uupxd4AaABAg,HCXA0bok9-E,Cincinnatus was a patrician not a plebeian
16,Ugwq3xPcA6Y9Y5ej5BR4AaABAg,HCXA0bok9-E,Wouldn't they just erase memory of the kings they didn't like? Maybe there's only 7 because they did the age old classic of removing all memory of other leaders.
17,UgzmZ7YKZpNYtv1qi6l4AaABAg,HCXA0bok9-E,new roman empire is needed. Lets merge usa with uk and europe.
18,UgyLUC1GiptU1qJaZWJ4AaABAg,HCXA0bok9-E,"Imagine if Remus are the one who survive, we will see REME and it will become RAMEN empire  emoji_steaming_bowl "
19,UgxY-HbgIfeI3r3VKEp4AaABAg,HCXA0bok9-E,"Of all the depictions of the founding of Rome, the most interesting and unique of all would be the one shown in Steven Saylor's novel ""Rome"". Unlike many other adaptations, in which Romulus and Remus are portrayed as two brave men who founded Rome for the survival of their people, in this novel both brothers are just immature brats whose actions are motivated by pure fun. At first, both youngsters spend the day dressed as wolves and playing pranks on the inhabitants of the village where they live. When their pranks end up causing King Amulius to imprison Remus and Romulus had to rescue him by killing the ruler, the two brothers realize how much fun it is to conquer other towns. With the help of their group of followers, who are also immature kids, Romulus and Remus decide to start attacking other villages and also decide to turn their own home into a city, just to ""know what might come of it"". Even after creating Rome and killing Remus, Romulus, already as king, continues with his immature attitude and decides to organize the Rapture of the Sabines, not to repopulate the city, but to troll the Sabines and have a good laugh at them. However, Romulus ends up paying for his impertinence when, after 40 years reigning, the senators get fed up with his carefree attitude and assassinate him. Literally, if this Romulus had seen what the city he created would end up becoming long after his death, he would have said: ""It was just a prank, bros...""  emoji_crying_face "
20,UgxhMAWnfKa2tFJdNlN4AaABAg,HCXA0bok9-E,These Names ?  emoji_rolling_on_the_floor_laughing  like they picked it out themselves.What king names are you gonna take? :I think I’ll go for ..King Greatistist .. Yes! Yes! The people will see me as The Greatest..Lmao!
21,UgzaoTwZsjxy2kru8714AaABAg,HCXA0bok9-E,"Romes are descendant than Greeks !!! are you telling history or fantacy of strabon. Is there any Greeks nation in that time ? there were athenian, or the orher city citizens. Also we are fed up civilization started with greek lies.  1000 years before Hipocrat there were doctors and veterinarian in Sumers bc 3000, 4000.  Sumerian knows and able to calculate eclipse of the sun more than 10000 years ago before Thales,  They were able to create their own alphabet (also it is based on Turan language family) , they were the first engineer, captain, farmer, lawyer in the civilization. we understand that you dont want to accept that there is Turan civilization under west civilization. Because all your imperial idea is going to collapse. So you try to make fake Greeks civilization (they have no culture /civilization to make their own alphabets) . Etruscans had their own alphabets (this affets Romans and they borrowed it from them and create Latin language)  that there are 6 lettters as same as Göktürk alphabet (Orhun monuments, about 5-6 centuries) , and there are 2 of them only in Gökturk and Etruscans alphabet."
22,UgxULpa4aKNWkvK2PV14AaABAg,HCXA0bok9-E,"who were remus and romulus ? which nations were they from ? no information, Etruscans, their language is belong to the Turan language family as Fin and Magyar language (also, Katalan and albenians language)"
23,Ugx9g5t-NTuFrX4aQbR4AaABAg,HCXA0bok9-E,"Who is b a r b a r i a n?Romans tried to annihilate Judaism, Christianity, Mithraism, they actually annihilated Manichaeism. Greece tried to make everyone Hellenistic. Persia is the only empire that did not destroy other cultures or religions, it respected all. Therefore they are glorified in the Bible and Greece and Rome r not. When Persia defeated Babylon they allowed the defeated king to remain in power, they kept Babylonian customs. Babylon had to only pay taxes in return. They did the same with Egypt etc. Alexander did the opposite he tried to make Egypt Hellenistic. Similar to what Arabs did to many parts of Middle East, or what Anglo saxons did to native Americans, enforce their culture and annihilate what they encounter. Persia never did that. They respected others, ppl were free under Persian rule. This was not the case within Greek city states. So the idea of evil Persians trying to destroy Greece is laughable. Alexander did more destruction to Greece than the Persians. Look up destruction of Thebes. by modern standards Persia was far ahead everyone incl. ancient Greece in terms of religious freedom (the Jews loved Persia) human rights, women rights, labor rights etc. It would take the rest of the world 2500 years to catch up.But u continue to live in your fairy tale. western distortion of history will be exposed.  New super powers are emerging, and soon the west will lack the funds to maintain the historical imaginations they have created. “Persian rulers paid their workers with silver, not used slaves”By Gaston de Persigny"
24,UgwloQHRJSpprKPwEXp4AaABAg,HCXA0bok9-E,"Two bother killed their uncle, then one brother killed another ,then he killed the guests kidnapped and rapped the women . All for a empire...."
25,UgwW-veVFZGchsQ1_cN4AaABAg,HCXA0bok9-E,Funny how similar all of these mystical birth stories are
26,Ugz6RbBmDvAQ6C0jiVN4AaABAg,HCXA0bok9-E,Hello I'm form india and i had to say lot of the stories of romulus is similar to Hindu god Krishna
27,Ugz6jm01ZcWWaVUfYXN4AaABAg,HCXA0bok9-E,"Rome sucks . Always have. They made them selves great, like north Korea today. Dilution"
28,UgwUJj0-8PRSNJJ5TQ14AaABAg,HCXA0bok9-E,1 emoji_U.S._Outlying_Islands  emoji_ninja_medium_skin_tone  God bows her head and these faggots rise!?!?
29,UgzdSWTGWuN61ccOSCV4AaABAg,HCXA0bok9-E,"1 emoji_U.S._Outlying_Islands ., a JAKULA alphus"
30,UgzptE8xM87478ZdGXV4AaABAg,HCXA0bok9-E,"I LOVE YOU SO MUCH SHEWOLF!!!!!!!!!!!!!!!!!shewolf, people, baby, all three are among the lovest words of me! and many other more  emoji_slightly_smiling_face Say ""baby""  YAYYYY I LOVE YOU SO MUCH!!!!!""people"" how cute!!!!!!??????""shewolf"", along with the carving of a female wolf with long dangling breats nippling the two bro!!! HOW LOVELY !!!!!!!!I love you so much shewolf!!!!! The way the shewolf turn its head to the side in this deformed way, iwth inpropotional breats, and there under two babies suckling her nippies. I WILL NEVER FORGET THAT IMAGE ON GOOGLE ALONGSIDE THE NAME/WORD which TURNED OUT TO BE CALLED ""SHEWOLF""!!!!!! WHY DID YOU CALLED THAT WAY TO HER!!!!?!?!?!?!?!??!! I love whoever started using the word towards the shewolf, founding mother of the first romen empire! by suckling the two twin bro who were to found the foundation of what is to become romen empire. HOW CUTE!!!!!!!!!"
31,UgzE95za7ClbXW8xs9R4AaABAg,HCXA0bok9-E,Evander holyfield
32,UgxvWt6hN8xAzq8nGDF4AaABAg,HCXA0bok9-E,10:02 just like modern government today
33,UgxqRVv8DPgm7ceLPrp4AaABAg,HCXA0bok9-E,There is truth hidden in myth.  In this case the Latin word for wolf is also used for a prostitute.  Perhaps the twins were rescued by a prostitute?
34,UgzxvTLPqWTzpWIJRV14AaABAg,HCXA0bok9-E,It's also said rome came from the Trojans I've herd that the cousin of Prince Hector and prince Paris name Aeneas( the guy that Paris hands the trojan sword too)  is actually the founder or his 2 grandsons who one has been said to be romeus
35,UgwGB3gorgU_D1iYQRl4AaABAg,HCXA0bok9-E,Noooooo they didnt make a part 2  emoji_sleepy_face 
36,Ugwes3xLeaZ1CKfhxuZ4AaABAg,HCXA0bok9-E,"Oh wow, another myth of virgin birth, mistaken identity, and retribution. They really needed some new material. Its the same myths, some mixed with other ones, telling the same stories again, and again, and again. Why people can’t figure out that mythology persists to this day, I’ll never understand."
37,UgxGyYoQdwcBLIQppAF4AaABAg,HCXA0bok9-E,Rome was founded by people.. for sure!
38,UgzJb7fIRdabi78nBjh4AaABAg,HCXA0bok9-E,"Why is larger average reigns of pre-Republic Kings so unrealistic? A number of sovereigns during the Imperial period reigned for decades, and a number of Senators, Magistrates, Generals, and other bureaucrats during the Republic would serve for decades."
39,UgxpTAQq11dO-OklRKB4AaABAg,HCXA0bok9-E,I didn't know that story lol
40,UgxjlfHh_3gDjZGI7z54AaABAg,HCXA0bok9-E,Romans are eastern europeans preslavic cousins to Dacians probably. Erustcans were pre-indeoeuropeans.
41,UgyQuklOZTvcUXg-Vkd4AaABAg,HCXA0bok9-E,We need part 2
42,UgxlRLQBfQDFbEHKaZR4AaABAg,HCXA0bok9-E,Please learn the difference between women and woman. Ffs.
43,Ugz4kJCbpHQ_JmzgTlh4AaABAg,HCXA0bok9-E,Where is the narrator from? The accent is interesting.
44,UgzyiMXBs7kCDtFg-5d4AaABAg,HCXA0bok9-E,You know what amazes me most? Its the fact tha this origin story made its way to the history books and is still told as the begining of the Roman Empire
45,UgwG3-ThZvUfULmGw-d4AaABAg,HCXA0bok9-E,Sounds like God's and Jesus's story.
46,Ugyg4uh3u_L1nfwdBZx4AaABAg,HCXA0bok9-E,what soundtrack it sounds so cool
47,Ugzuov0ei6UzqMGMvvJ4AaABAg,HCXA0bok9-E,"3:00 yoyoyo yeah them n***z just abducted us but dayum they're cocks are  emoji_fire  so how about a peace treaty instead of war? Daddy, bro, please?  emoji_pleading_face "
48,UgwAgzom3sniRqmFG9V4AaABAg,HCXA0bok9-E,That DNA stuff might make a little bit of a difference any thoughts little bit of DNA testing a little bit of digging I go along way.
49,UgyBWvYVinMHEuyrW0h4AaABAg,HCXA0bok9-E,Romans were a mixed  of greeks  nad italians  both modern greeks and italians are desenders of romans
50,UgwXChXeJQ9u6FsyaiZ4AaABAg,HCXA0bok9-E,Correction: Cincinnatus was not a plebeian. He put down a revolt of plebeians.
51,UgzokWhuqzprP23_3pl4AaABAg,HCXA0bok9-E,"The Albans were Latins from the ancient city of Alba Longa, southeast of Rome. Some of Rome's prominent patrician families such as the Julii, Servilii, Quinctii, Geganii, Curiatii and Cloelii were of Alban descent."
52,UgyzAP-4o9-45ebfhBh4AaABAg,HCXA0bok9-E,Alba longa was Albania  emoji_Albania .  Rome origin is from Albania  emoji_Albania .  Arber ancient Albania  emoji_Albania 
53,UgxrYV8mpSx1v5QC6fZ4AaABAg,HCXA0bok9-E,Wait in the first part you said Rome was founded in 700 bc And in part 2 the thumbnail says  Rome concord Italy in 400 bc and was small in 200 bc so I don't get it !
54,UgxrYV8mpSx1v5QC6fZ4AaABAg.9bblJ0bKfY_9gmPbYjZiJj,UgxrYV8mpSx1v5QC6fZ4AaABAg,Small in 400 bc large in 200 bc
55,UgypFHC3EwYNIrMlpa94AaABAg,HCXA0bok9-E,Roman Empire was created by dogs
56,UgyJxJTMj2Wtw5aXa1V4AaABAg,HCXA0bok9-E,"A female wolf grew two babies? I'm cracking up, nigga pls. This is bull shit. See this is why we can't trust non a you all who think this is truth."
57,UgyJxJTMj2Wtw5aXa1V4AaABAg.9b9VTZZVKS49d1cAfkaN09,UgyJxJTMj2Wtw5aXa1V4AaABAg,female wolf didn't grow 2 brothers. The brothers oy suckled milk from her which were founded by shepherd
58,UgyJxJTMj2Wtw5aXa1V4AaABAg.9b9VTZZVKS49bblWc2U67U,UgyJxJTMj2Wtw5aXa1V4AaABAg,There's a reason why he said the legend says And plus we don't know anything you don't have a single proof to deny it nor to prove it
59,UgxFv6epD2_4-rRwz_54AaABAg,HCXA0bok9-E,Romans were Turks.!
60,Ugz0dYeyF2yZZsKaoBZ4AaABAg,HCXA0bok9-E,https://youtu.be/EkAlUXaKLaY
61,UgwaIy-M96ZXN4tcFuJ4AaABAg,HCXA0bok9-E,thank you for the video now I understand a little bit more about the Roman Empire
62,Ugy8Q-6m9cYd8ElnEYV4AaABAg,HCXA0bok9-E," emoji_Italy LEGEND AND REALITYThe name Roma derives from the Etruscan name Ruma , an ancient goddess who had the ficus ruminalis as an attribute , sacred because the not yet ripe fig has a liquid similar to milk. The Pythagoreans also worshiped the fig fruit they carried in procession. In fact, a fig tree was perpetually at the foot of the Palatine. In short, the first Rome of the seven kings was above all Etruscan.The legend tells that Romulus and Remus were suckled under the fig tree, in reality the suckling fig comes from the Goddess Ruma to whom a small temple was dedicated next to the fig. Ruma or Rumina was the Etruscan-Roman goddess of infant feeding, to whom only libations of milk were dedicated.The name Ruma in fact means "" breast""and, like so many Etruscan names, turning into Latin they transform the"" u ""into"" o ""like the word"" rumax ""which becomes"" romanus ""in Latin. Thus Ruma becomes Rome.The legend tells that the two twins Romulus and Remus, abandoned in a basket on the Tiber river, they were suckled by a she-wolf who will in fact be the symbol of Rome. But the Goddess Lupa was also an ancient divinity, later assimilated to Acca Larentia, who was not a woman but the Goddess LupaIn its rites the priestesses practiced sacred prostitution, or ""hierodulia"" imitating the verse of the she-wolf. On the other hand, the goddess of Etruscan fertility ""Feronia"", venerated at the foot of Mount Soratte, in Lucus Feroniae, by Latini, Sabini and Falisci, was a she-wolf goddess.In ancient Rome, the derogatory term ""she-wolf"" remained to indicate a prostitute, the term ""brothel"" for brothels and the cry of the wolf that Roman prostitutes, no longer sacred, made to lure patrons.Acca Larentia was therefore not a woman, as the patriarchate tells, but a goddess, in fact the Larentalia were celebrated in Rome on December 23rd, and Augustus then ordered that the party be performed twice a year.Akka in Sancrito means ""mother"". Therefore Acca Larenzia was the Mater Larum or "" Mother of the Lares "", and the Lares were the protector ancestors for the Romans, including Romulus and Remus of course.In fact, during the Laurentalia, sacrifices were offered to the Lares, cult of Etruscan origin, the spirits of the ancestors, who protected the gens, the extended family nucleus. More important than the family was in fact for the Roman the Gens from which he came, the one that could give prestige and fame, as well as protection. In fact it came even before the proper name: Julius Caesar belonged to the illustrious Gens Iulia (Giulia).In the land of the Sabines, a Goddess Larenta, or Larunda, the ""Dea Muta"" of the world of the dead, or rather of the ancestors, was worshiped."
63,Ugy8Q-6m9cYd8ElnEYV4AaABAg.9_qgCuPEACK9bUky4es5hR,Ugy8Q-6m9cYd8ElnEYV4AaABAg,The best analysis regarding the foundation of Rome.. bravo
64,UgzA6CsAF0lFQzx2Vnd4AaABAg,HCXA0bok9-E," emoji_Italy DEATH OF REMUS AND FOUNDATION OF ROMERomulus and Remus then left Alba Longa and went to the bank of the Tiber to found a new city in the place where they were born and raised.Livio reports two versions:Since they were twins and respect for the birthright could not function as an elective criterion, it was up to the gods who protected those places to indicate, through the auspices, who they had chosen to give the name to the new city and who should reign there after the foundation. Thus, to interpret the auspicious signs, Romulus chose the Palatine and Remus the Aventine. The first omen, six vultures, it is said was Remo's turn. Since twice as many had appeared to Romulus by the time the omen had been announced, the respective groups had proclaimed both king at the same time. Some argued that they had the right to power based on priority over time, the others based on the number of birds seen. A discussion arose and from the angry word fight it turned to blood: Remo, hit in the fray, fell to the ground.The version according to which Remus, in order to make fun of his brother, would have climbed over the newly erected walls and then Romulus, at the height of anger, would have killed him, adding these words of defiance, is more well known: ""So, from now on then, whoever dares to climb over my walls may die ». In this way Romulus seized power by himself and the newly founded city took the name of its founder.The version of Plutarch, in "" Life of Romulus "" is similar to that of Livy, with the variant that Romulus would not have seen any vulture. His victory would have been the result of deception, for which Remo was angry and the dispute arose that led to his death.When Remus realized that his brother had made fun of him, he was indignant and while Romulus was digging the moat with which he intended to surround the city walls, he scoffed at his work and tried to hinder him.Finally he crossed the moat, but fell hit in that same spot, according to some by Romulus himself, according to others by a companion of Romulus, Celere. In the fight also fell Faustulus and Plistinus, who is said to be Faustulus's brother and had helped to raise Romulus and Remus.According to others, Romulus had a wall built on the furrow (urvus, from which Urbs = city) traced with the plow, placing Celere as guard, to whom he gave the order to kill anyone who dared to climb over it. Unfortunately Remo had not learned of the order imposed by his brother and when he approached the wall, noticing how low it was, he jumped over it. The faithful Celere rushed at him and pierced him with the sword. Romulus, learned of the misfortune, was shocked by it, but did not dare to cry in front of his people, being by now a sovereign.In a widespread tradition, by the local peoples, the twins were granted a land that was equivalent to the perimeter of a heifer skin. The twins were not discouraged: they meticulously skinned a large animal and made it into very small strips, placing them one after the other. The furrow of the pomerium was traced on those borders of skin. Surely it alludes to a sacrificial rite of the heifer.It is very reminiscent of the myth of Cadmus who went to the Oracle of Delphi to find out where he should have founded the city of Thebes. The prophecy was: ""Choose from the bellowing cows the one that has a white full moon pattern on both sides. Take it as your guide on the road you will have to travel. Where the cow will kneel and first place its horned head on the ground, at that point you will have to sacrifice it to the earth plunged into darkness. After having sacrificed her, she founds on a hill, the highest, a city with wide streets . ""The allusion to the moon and the heifer suggest legacies of the Mother Goddess I, or Europa, the heifer. THE POMERIUMThe ancient cities, both Latin and Etruscan, required a magical religious ritual for the foundation. The center of the city, the ""mondus"", was established through the priests, tracing a furrow around it and sacrificing a heifer, a symbol of fertility, to delimit the sacred area.Then various religious symbols were buried in the ""mundus"", including the Lares and the Penates, as well as statuettes of the gods protectors of the city. The mundus became for the Romans Hades, or the kingdom of the dead.In this enclosure, called the pomerium or pomerius, only temples or sacred areas could be built, for which a second groove was traced, intended for the government of the people, that is the palace, the comitio, the forum etc.Outside of this one could build for citizenship, and then the fields followed. The walls were then arranged on the furrow. The sacred enclosure delimited and defined the Urbs, the city consecrated to the Gods and therefore unassailable and invincible. Only cities with a pomerium were Urbes. The others were Oppida, deprived of divine protection.The ancient Pelasgian cities are in fact built with three concentric walls of walls (see Artena, Norba etc.). The first with the great temple, the second with the palace and the agora, the third to protect houses and fields.In the legend, Remus is killed by Romulus, probably armed, because he crosses the sacred furrow, thus committing a profanation of the pomerium, a profanation that was paid for with death.Remus was buried on the Aventine in a place called Remoria, in memory of which a Remuria (or Lemuria) feast is celebrated every 9 May to remember the dead as Ovid tells us. Romulus was thus the first king of Rome."
65,Ugxg3uDULCY__bMtQQR4AaABAg,HCXA0bok9-E," emoji_Italy THE LEGENDAmulius ousted his brother Numitor to reign alone on Albalonga, killing his sons and forcing his daughter Rhea Silvia to become a vestal because he did not procreate heirs to his throne.The God Mars, however, saw the girl while she drew water in the sacred wood and raped her, making her pregnant with twins: Romulus and Remus.Amulius had her condemned and died because she had violated the vow of chastity, but the river Aniene, where the body was thrown, took pity on her and resurrected her. King Amulius, to save them, had the children placed in a basket, entrusting it to the current.Due to the rains the Tiber had overflowed (which it will do until the twentieth century with the new embankments built for a good eight meters high), flooding the fields of the Velabro, and on that bank, called Cermalus, the basket stopped. Then the waters receded and the twins found themselves at the foot of a fig tree (ficus ruminalis).For others the basket stopped in a cave at the base of the Palatine Hill, called ""Lupercale"" because it was sacred to Mars and Faun Luperco.A she-wolf, who came down from the mountains to the river to drink, attracted by the cries of the two children, joined them and nursed them. A woodpecker also brought them food, and the woodpecker was sacred to Mars. They were then found by a shepherd named Faustolo, the swineherd of Amulio, who together with his wife Acca Larenzia decided to raise them as children. The hut of Faustolo and Laurenzia was on the Palatine, in the ""Germalo"" area.Plutarch tells (Life of Romulus):It is said that the twins were brought to Gabii to learn the use of writing and everything that children of noble origins usually have to learn .. they were called Romulus and Remus in reference to the breast ... of the she-wolf ... Romulus seemed to possess greater capacity of judgment and an innate political perspicacity, showing in the relations with the neighbors for the right to graze and hunting a natural predisposition to command rather than to submission.And Livio adds (Ab Urbe condita):Strengthened in body and spirit, they not only faced the beasts, but ambushed bandits laden with booty. They shared the spoils of the robberies with the shepherds and shared serious and playful things with them, while the number of young people grew day by day. The twins were then attacked by bandits who wanted to take revenge on the loot they had stolen from them earlier. Romulus was saved, but Remus was captured and led by King Amulius, accused of theft in the lands of the king's brother, so he was brought to Numitor for him to judge. After several questions Numitor recognized his nephew while Romulus arrived and told him the family story. So the two brothers together with some companions killed Amulius and returned the throne of Albalonga to Numitore."
66,UgyuE9V4Dv65DTKoLg54AaABAg,HCXA0bok9-E," emoji_Italy THE URBE« I don't know if it is really worthwhile to tell the whole of Roman history from the very beginning. Even if I knew it, I would not dare to say it, because I realize that it is an operation as ancient as it is practiced, while modern historians either believe that they can make some more documented contribution in the narration of the facts, or that they can overcome the crudeness of the facts. antique in the field of style. Whatever happens, it will still be worthy of gratitude that I have taken steps, within the limits of my ability, to perpetuate the memory of the deeds accomplished by the greatest people on earth. ""(Tito Livio, Ab Urbe condita, Praefatio, 1-3.)It seems that the first urban agglomeration settled on the Tiberina Island, reachable by fording, and later by means of a bridge, expanding on the Palatine hill around the 10th century BC, the Esquiline and Quirinal hills were subsequently occupied. Along the banks of the Tiber, up to Ostia, between the Bronze Age and the Iron Age, there were many villages, each based on a hill, down to the sea.Before the ""foundation of Rome"", there was therefore a village on the Palatine, or on two heights: the Germalus and the Palatium, separated by a depression called ""intermontium"", and on the Velia, continuation of the Esquiline, between the Palatine and Opium.The other settlements on the surrounding hills will refer to this village:- the Esquiline, with the Cispius to the north, Oppius to the south and Fagutalis to the west;- the Celio, formerly Querquetulanus for the sacred oak grove, then Caelius by the Etruscan hero Celio Vibenna;- the Suburra da suburbio, sub urbe, on the slopes of Quirinale;- the Viminale towards the Esquiline.Over time these settlements are organized into a league, with federal bonds, the Saeptimontium (the seven mountains), or the league ""of the Seven Hills"". In reality there are only two hills, the rest are mountains. THE SEVEN HILLS    Aventine - Mons Aventinus;    Palatine - Mons Palatinus;    Quirinale - Collis Quirinalis, with the secondary hills of Colles Latiaris, Mucialis and Salutaris;    Viminal - Collis Viminalis;    Celio - Mons Caelius, with the eastern extension of the Celiolo or Caeliolus;    Esquilino - Mons Esquilinus;    Campidoglio - Mons Capitolinus, with the peaks Arx to the north and Capitolium to the south, separated by the ""saddle"" of the Asylum.They report that King Numa Pompilius celebrated, in May and December, a procession along all seven hills, with sacrifices on the 27 tombs of the Argei. Which shows that at the time Rome already collected the seven hills.According to Varro, the Argei were heroes following Hercules, who took away the Lazio lands from the Sicilian and Ligurian tribes and settled in a village, the Campidoglio, "" founded by the God Saturn "".The celebration was reserved first to the Latins, then to the Sabines of the Quirinale and then to the whole city. The myth of Hercules and his heroes suggests a patriarchal society that has replaced a matriarchal culture, as Bachofen demonstrated with his studies on Roman finds in the book ""The Matriarchy"". It is no coincidence that Hercules strangled snakes in his cradle that were the symbol of every Mother Goddess."
67,Ugzl-NQfHMtYS0IOTXJ4AaABAg,HCXA0bok9-E," emoji_Italy FIRST ROMAN SETTLEMENTSThe oldest settlements of what will later become Rome date back to very remote times, even to Neanderthal man. The oldest seems to be in the Valchetta area, with human remains from 65,000 years ago, another in via di Torre Spaccata from 60,000 years ago.We move on to the Iron Age with the arrival of the Latins of Indo-European descent, therefore not indigenous, first a Latin-Faliscan group and then an Umbrian-Sabello group. Those same Latins who met Aeneas, according to tradition, when, fleeing from Troy, he landed in Lazio. Rome was formed with the fusion of many different people, because where different civilizations converge there is an exchange that amplifies knowledge.No civilization can boast a mass of people and races like Rome, a point of connection between the West and the East, also because it stretches out both on the river and on the sea. In ancient times the ground was covered with forests and dangerous for wild beasts, coast-to-coast navigation, or by river, was the least dangerous way to move.The Falisci occupied the Tiber valley, between the Cimini mountains and the Sabatini mountains, while the Latins occupied the Latium vetus, the ancient Lazio, which ran from the right bank of the Tiber to the Alban Hills, bordering the Etruscans north of the Tiber. The Volsci, and in part the Ernici, instead occupied the south of Lazio; the Aurunci, and a little the Rutuli, the Lazio Campana coast; the Sabines the Apennine area to the north, the Equi to the east. It is probable that the Hellespontus in Asia Minor (present-day Turkey) contributed to the union of cultures, when around 1100 BC, Troy fell and the survivors took refuge in Lazio.Excavations at the Foro Boario have uncovered some Greek pottery from the 8th century BC which already showed commercial relations with the Hellenic colonies at the time.The Palatine huts, of which there are numerous traces, had a shape between the rectangular and the elliptical, in all similar to those of the hut urns of the same period, found in the archaic burial ground of the Forum, which were used to contain the ashes of the deceased and they imitated the house where he had lived.The large holes along the edge and in the center were used to house the support poles of the roof, while smaller holes, on both sides of the doorway, had to support a particular and light cover in front of the door itself.The traces of the hearth were very clear next to the central hole.Their dating is from the 8th century BC, that is, fully corresponding to the date of the foundation of Rome, moreover, the remains of a palace have recently been found.The prehistoric tombs next to the foundations of the disappeared Arch of Augustus, in the Roman Forum, a culture similar to the proto-Villanovan one, with unadorned vases, probably from the 1st millennium BC, in the Bronze Age, testify to these settlements. A necropolis necessarily derives from a village of permanent dwellings.Another testimony is the necropolis next to the temple of Antoninus Pius and Faustina with prehistoric burials, also in the Roman Forum, next to villages of huts, ranging from the 9th to the 8th century. BC, then reserved only for children's tombs until the 7th century BCThe ancient inhabitants of Rome inhumed, unlike the later Romans who mainly incinated the dead. Burial is characteristic of matriarchal or matriarchal societies, while cremation is patriarchal and nomadic. Which means that the ancestors of Rome were matriarchal, in fact returning the body to the earth presupposes a devotion to Mother Nature or Earth.Still finds from the Bronze Age in the area of ​​Sant'Omobono, at the church of Sant'Omobono, at the foot of the Capitoline Hill, with two temples, of the Dea Fortuna and of the Mater Matuta, from the sixth century. BC, two primordial Goddesses worshiped as Mothers of the pantheon, in short, Great Mothers of the Gods.The two twin temples were built on the area already occupied by protohistoric huts and only one has been excavated because the second is under the church. The Goddess Fortuna is the Greek Ananke, against whom, as Homer says, the Gods can do nothing, or the Roman Fatum, the one who guides the fortunes. It is no coincidence that in Palestrina there was the temple, Cicero talks about it, of Fortuna Primigenia, in whose temple lots were cast, that is, the dice to predict the future.In the center of Rome almost all the churches are built on pagan temples, to make people forget the old gods and because the people there used to go there. In addition, it was possible to take advantage of the marbles and columns. The famous Cosmatesque pavements so frequent in Roman churches are nothing more than Roman marbles that have been broken up and reassembled according to a design, and many of the columns are ancient Roman. To get an idea just visit the Pantheon where the gigantic Roman marbles are preserved intact.It seems that the temple of Fortuna dates back to Servius Tullius, and sacred prostitution, or Ierodulia, was practiced there, which was used throughout the Mediterranean and in all ancient civilizations, especially as a female priesthood (the male one is rarer). The sanctuaries were abandoned in the 4th century BC, with the end of the Etruscan monarchy."
68,UgwUKriacM2xNByIHm14AaABAg,HCXA0bok9-E,Hail Rome
