,id,Recipient (video or comment),comment
68,UgwM7znW70c4VnNQajF4AaABAg,t6M5sFXKRcY,My class went crazy when we watched this. It’s too good I love it!
69,UgyOT-iRCrIYAH3JQdN4AaABAg,t6M5sFXKRcY,My teacher let us watch it twice its funny and silly
70,Ugyt_SZxNZ0YbkNAoHN4AaABAg,t6M5sFXKRcY,my teacher used this in a Powerpoint.
71,Ugyzd6nseMgU1ID-DYx4AaABAg,t6M5sFXKRcY,My teacher showed me it and I was in stitches laughing and near dying!
72,UgwTWTguGU9FXBsxzIV4AaABAg,t6M5sFXKRcY,"I found this because my teacher showed this in class. This was one of the only interesting videos that she's ever shown to us, great job!"
73,UgwTWTguGU9FXBsxzIV4AaABAg.8bpF_D3l_3d9cYU6to-xby,UgwTWTguGU9FXBsxzIV4AaABAg,same
74,UgwTWTguGU9FXBsxzIV4AaABAg.8bpF_D3l_3d9_WoAPLp-ag,UgwTWTguGU9FXBsxzIV4AaABAg,Same lol-
75,Ugw2OcIUmetuuSVw0Kl4AaABAg,t6M5sFXKRcY,Or were they ordered to send the twins into the river originally?
76,Ugw5cqABYtTu6ruJe1F4AaABAg,t6M5sFXKRcY,Dude thats not wat happened at all they were put in thr river by there parents then a mother wolf founded them then a shepered found then romules killed his brother then he named a city named rome which was named after him
77,UgyMnDqBOJrPInlXsZN4AaABAg,t6M5sFXKRcY,this is so bootyfull ı wanna open this in class
78,Ugz5hzh7OYgw8MWL_Ox4AaABAg,t6M5sFXKRcY,XD lol
79,UgxzOhrLXoTFepdWcRV4AaABAg,t6M5sFXKRcY,Thanks for help.I WILL GET AN A ON TEH PROJECT
80,Ugzg1NxHJJ4Uas1WjvZ4AaABAg,t6M5sFXKRcY,my history teacher showed me this
81,UgzxzGNWIstTVnclUqd4AaABAg,t6M5sFXKRcY,subtitles?
82,UgwJl7Ax5tiSbHX28Bx4AaABAg,t6M5sFXKRcY,What kingdom
83,Ugzpp1j58EtLVblxTEp4AaABAg,t6M5sFXKRcY,This is the best
84,UgxzyGpzSpJHRWCVxyB4AaABAg,t6M5sFXKRcY,6th grade D'amato class 3rd period where you at?
85,UgxygEU9LlyiZCcvsiR4AaABAg,t6M5sFXKRcY,Very interesting and I am12
86,Ugx0-f74mGv5LAXR5ER4AaABAg,t6M5sFXKRcY,You should use audacity and turn the volume on full instead of getting close up to the mic :P
87,UgyYoGHATGYZmpHnsFd4AaABAg,t6M5sFXKRcY,My History teacher showed me this and all I could think is XD
88,UgzXc_XHz4fkT4alyIx4AaABAg,t6M5sFXKRcY,I watched this during history class.
89,Ugw3ihjfrCmmOMH3Lip4AaABAg,t6M5sFXKRcY,We played this at school...
90,Ugx5uv4fWT692sd65E54AaABAg,t6M5sFXKRcY,Whats the song at 2:29 ?
91,Ugx5uv4fWT692sd65E54AaABAg.8WuW-O6ArNF8WuXEptIOe7,Ugx5uv4fWT692sd65E54AaABAg,"Edd Dexx-Drawing,Gameplays,ROBLOX and more! The song is called ""Rescue"" by Mayhem! :)"
92,Ugysbw14EoBpvfIjrDR4AaABAg,t6M5sFXKRcY,sou gud
93,Ugh0dmMQejTzW3gCoAEC,t6M5sFXKRcY,o my zeuz dis is so AWESOME
94,Ugh8aYqWskYdE3gCoAEC,t6M5sFXKRcY,Virtual Mashine X lol same
95,UghZMExD9C32gHgCoAEC,t6M5sFXKRcY,my latin teacher showed us this :P
96,Uggm2OZH-jk2QXgCoAEC,t6M5sFXKRcY,So this is where the Hercules storyline gets it from ! She wolf maybe means someone else from wolf clan tribe  ?
97,UggmkO4Idqh-1ngCoAEC,t6M5sFXKRcY,Most excellent!  I'm borrowing for class tomorrow to introduce what can be done for a 7th grade Rome Project.
98,Uggd8FcYtdUeTngCoAEC,t6M5sFXKRcY,you got a few parts wrong sooooo
99,Uggarxgtd9S3r3gCoAEC,t6M5sFXKRcY,cant...stop...laughing.... I showed this to my teacher and asked if i could put this in my presentation and he said YES!
100,UggunEdm4WRb_XgCoAEC,t6M5sFXKRcY,This helped me on my project Thank You FOR MAKING THIS YOU DID AWESOME
101,Uggn7MqwTn0oPngCoAEC,t6M5sFXKRcY,doing project  on this andvancient romans
102,UghlPkwfzeJbc3gCoAEC,t6M5sFXKRcY,"Ha lol the end ""SO PERISH EVERYONE WHO LEAP OVER MY WALL!"" LOL"
103,Ugg5nrdok6E1r3gCoAEC,t6M5sFXKRcY,some of it that you said was wrong
104,UggXMmxmDH0YwXgCoAEC,t6M5sFXKRcY,Wow
105,UgiyFNbmaHvIB3gCoAEC,t6M5sFXKRcY,thank you¡¡¡
106,Ugh0IPq12oly4ngCoAEC,t6M5sFXKRcY,lol
107,UgiUfNgpAwzUc3gCoAEC,t6M5sFXKRcY,thanks for this im a year 7 student and my history teacher used this!!
108,UgiUfNgpAwzUc3gCoAEC.8KKNeScIK5C9DswzG-pQX4,UgiUfNgpAwzUc3gCoAEC,You should have deleted this lmfao
109,Ughgq5cdkLePYXgCoAEC,t6M5sFXKRcY,Wow...May I use it for my presentation material? I have to announce about Rome's mythology at my social study class. (um...I am a Korean elementary school student...)Thank you for uploading this video :D
110,Ughgq5cdkLePYXgCoAEC.8JoaNJQse5h8MKNTooA6Y-,Ughgq5cdkLePYXgCoAEC,"Enigma Colosus what a coincidence, my class is learning about rome to"
111,Ughgq5cdkLePYXgCoAEC.8JoaNJQse5h8M-VrNKaUwX,Ughgq5cdkLePYXgCoAEC,Enigma Colosus Korea buddies...
112,Ughgq5cdkLePYXgCoAEC.8JoaNJQse5h8LvQsmWrLCg,Ughgq5cdkLePYXgCoAEC,Random Panda Oh! Hi:)
113,Ughgq5cdkLePYXgCoAEC.8JoaNJQse5h8LutN1UFeKr,Ughgq5cdkLePYXgCoAEC,Enigma Colosus KOREAAAAAA (I'm Korean emoji_face_savoring_food )
114,Ughgq5cdkLePYXgCoAEC.8JoaNJQse5h8JoauwSyKbF,Ughgq5cdkLePYXgCoAEC,Thank you!
115,Ughgq5cdkLePYXgCoAEC.8JoaNJQse5h8Joa_UNetkh,Ughgq5cdkLePYXgCoAEC,Enigma Colosus Of course you may! :)
116,UginDQv7YwzxUHgCoAEC,t6M5sFXKRcY,you got a emoji_thumbs_up  up come me emoji_person_raising_hand  emoji_person_raising_hand  emoji_person_raising_hand 
117,Ugjl6aJepXNlLngCoAEC,t6M5sFXKRcY,watch this in class today and I loved it lol
118,Ugjl6aJepXNlLngCoAEC.8IBVyv6LBVD8Lww3WNGRAt,Ugjl6aJepXNlLngCoAEC,priscilla santiago are u from Philippines  emoji_Philippines 
119,UgjgZcfewnird3gCoAEC,t6M5sFXKRcY,Wtf does purdy mean xDDDDD
120,UgiWkUL_0sJo7ngCoAEC,t6M5sFXKRcY,This is beautiful. Thank you so much for this!
121,UgiWkUL_0sJo7ngCoAEC.8F5b0CdXEUL9_ghw2I-Awx,UgiWkUL_0sJo7ngCoAEC,this video is dogwater wdym
122,Ugi1xTLjFJR_H3gCoAEC,t6M5sFXKRcY,Can I use this to teach my HIS101 class?
123,Ugi1xTLjFJR_H3gCoAEC.8Eujfm5ZOCr8EukX5GuYlN,Ugi1xTLjFJR_H3gCoAEC,Of course you may!
124,UggTSazzaa4eeHgCoAEC,t6M5sFXKRcY,very ood video mate!
125,Ugijq8mpIxoWO3gCoAEC,t6M5sFXKRcY,"This is such a good video... I'm planning to base my Latin end of the year play on it, that okay?"
126,Ugijq8mpIxoWO3gCoAEC.8Djh2QKJoHV8Dju6lpDYHY,Ugijq8mpIxoWO3gCoAEC,Thank you!
127,Ugijq8mpIxoWO3gCoAEC.8Djh2QKJoHV8Djhp2xs9OE,Ugijq8mpIxoWO3gCoAEC,Of course!
128,Ugiu_6_RTt_BnngCoAEC,t6M5sFXKRcY,can I use this
129,Ugiu_6_RTt_BnngCoAEC.8Bk-Aor2Yct8Bk-FjN0kKW,Ugiu_6_RTt_BnngCoAEC,Of course!
130,UghZhbD17VgPbXgCoAEC,t6M5sFXKRcY,This is amazing this helped me soo much on my test!
131,UggnSDLJiNp-b3gCoAEC,t6M5sFXKRcY,i watched this in class lol
132,UggnSDLJiNp-b3gCoAEC.8BGPMG0ulI78DDqOhAvnX1,UggnSDLJiNp-b3gCoAEC,+Keagan Cook ahahah me too!
133,UggnSDLJiNp-b3gCoAEC.8BGPMG0ulI78D9KPpBghd6,UggnSDLJiNp-b3gCoAEC,I am in class right now
134,UgjDa7LTigpATXgCoAEC,t6M5sFXKRcY,Using this to teach my students this week -- great job!
135,UgjDa7LTigpATXgCoAEC.89AN3vl3Tbr8EYhUcLEHKY,UgjDa7LTigpATXgCoAEC,same here
136,UgiQzo6PczgHE3gCoAEC,t6M5sFXKRcY,JRMS? Katabe?
137,Ugh8cWmuAM06a3gCoAEC,t6M5sFXKRcY,Thanks you help me with my homework! C:
138,UgjfIjIWbpa4g3gCoAEC,t6M5sFXKRcY,Teacher showed me emoji_face_with_tears_of_joy 
139,Ugg10nOZifoHCXgCoAEC,t6M5sFXKRcY,My Teacher Shown Me This Today XD
140,UggA_NK1qdV4tXgCoAEC,t6M5sFXKRcY,"Well, if there was a PG version of the Legend of Romulus, Remus, and the She-Wolf this would probably be it. It's actually pretty good."
141,UgjxgiezUBbQ0XgCoAEC,t6M5sFXKRcY,Watched this is class and i still can't handle it xD
142,Ugjo15IL9e7ax3gCoAEC,t6M5sFXKRcY,Wow well done my history teacher showed me this today x
143,Ugjo15IL9e7ax3gCoAEC.7z1SXv9-3qD9In6eEH8WZ4,Ugjo15IL9e7ax3gCoAEC,Same
144,Ugjo15IL9e7ax3gCoAEC.7z1SXv9-3qD98TJhaRq8Q9,Ugjo15IL9e7ax3gCoAEC,Same
145,Ugh4JQP8PlQ02ngCoAEC,t6M5sFXKRcY,"This is wrong. Romulus and Remus argued about which hill to build it on, and wither to call it Rome (for Romulus) or Rem (for Remus). This argument soon turn violent and Romulus accidentally killed Remus like a fight you have beetween you have siblings that starts punching or kicking."
146,Ugh4JQP8PlQ02ngCoAEC.7yzKD7DsO4Y8r0Z6rZ6ZYz,Ugh4JQP8PlQ02ngCoAEC,Mate Romulus killed Remus with a rock. He killed him not by the accident...
147,Ugh4JQP8PlQ02ngCoAEC.7yzKD7DsO4Y8oECmE1NRDN,Ugh4JQP8PlQ02ngCoAEC,"It's told differently in some places. I personally heard and believe this one, but I've heard your version too!"
148,Ugh4JQP8PlQ02ngCoAEC.7yzKD7DsO4Y8mX4JJ4vZ9_,Ugh4JQP8PlQ02ngCoAEC,Wither really  emoji_thinking_face  emoji_thinking_face  emoji_British_Indian_Ocean_Territory 
149,Ugh4JQP8PlQ02ngCoAEC.7yzKD7DsO4Y8mGQ8QJ7xyz,Ugh4JQP8PlQ02ngCoAEC,this is a legend sos that
150,Ugh4JQP8PlQ02ngCoAEC.7yzKD7DsO4Y8UvN7eg4a_z,Ugh4JQP8PlQ02ngCoAEC,Hugernot YOUR WRONG
151,Ugh4JQP8PlQ02ngCoAEC.7yzKD7DsO4Y8Ah_STVesyy,Ugh4JQP8PlQ02ngCoAEC,+HugernotYT this has always been a theory there are many different myths and you spelled between wrong
152,Ugh4JQP8PlQ02ngCoAEC.7yzKD7DsO4Y70y4OJ8fmLd,Ugh4JQP8PlQ02ngCoAEC,"That may be true, I am not trying to make anyone feel bad, I am just saying, if you know it isn't true, don't post it. That's how how different stories appear and the people of the future have no clue which one is right."
153,Ugh4JQP8PlQ02ngCoAEC.7yzKD7DsO4Y70nsWwaOoaB,Ugh4JQP8PlQ02ngCoAEC,There are many legends. This is just one of them.
154,Ugi04zLBtQhA_3gCoAEC,t6M5sFXKRcY,that's a myth
155,UgjCidVwRFsVPngCoAEC,t6M5sFXKRcY,Yesterday we leant about this emoji_grinning_face_with_big_eyes 
156,Ugit2Cr-PzDKm3gCoAEC,t6M5sFXKRcY,in school were learning about this
157,UggKECOzycaFDHgCoAEC,t6M5sFXKRcY,gay gay gay gay gay gay gay
158,UggKECOzycaFDHgCoAEC.7-H0Z7-ODsL8C3kmGDjoRb,UggKECOzycaFDHgCoAEC,+Tim SMITH and how is that insulting in anyway possible?
159,Uggirzg54_ZyGHgCoAEC,t6M5sFXKRcY,dumb
160,UgjtHB7Rv-MOKHgCoAEC,t6M5sFXKRcY,Our history teacher showed this XD
161,UgjtHB7Rv-MOKHgCoAEC.7-H0Z7-HkZd9Iz-MULLpoo,UgjtHB7Rv-MOKHgCoAEC,Same
162,UgjtHB7Rv-MOKHgCoAEC.7-H0Z7-HkZd8XwZcz5IfWy,UgjtHB7Rv-MOKHgCoAEC,Kitz same
163,UgjtHB7Rv-MOKHgCoAEC.7-H0Z7-HkZd8XIxZeWNVub,UgjtHB7Rv-MOKHgCoAEC,Kitz mine too XD
164,UgigtZjj9i4re3gCoAEC,t6M5sFXKRcY,awesome not 
165,UggBANqIcRgDQ3gCoAEC,t6M5sFXKRcY,I teach 7th grade and 8th grade Social Studies! I will show this tomorrow in my class. Great work!
166,UggBANqIcRgDQ3gCoAEC.7-H0Z7-Lu957-J4cke5cEn,UggBANqIcRgDQ3gCoAEC,Thank you so much! That means a lot!
167,Uggt2Js1cPRU93gCoAEC,t6M5sFXKRcY,We watched this in class when we learned about Ancient Rome.
168,UghviPiY5Fu5JngCoAEC,t6M5sFXKRcY,Talk about anger issues 
169,UgiKZ-4V6Lkr8HgCoAEC,t6M5sFXKRcY,Ermagaud this is so beautiful 
170,UgiKZ-4V6Lkr8HgCoAEC.7-H0Z7-IaWY7-JPkxlSWd1,UgiKZ-4V6Lkr8HgCoAEC,1000 out of 10
171,Ugxjsx1qz_SyH0ow9Xx4AaABAg,t6M5sFXKRcY,XD
172,UgyPOZwnJAMd_4U0IXV4AaABAg,t6M5sFXKRcY,"Wow 
Awesome :)"
173,UgxgHBVjWDLCVIq42pp4AaABAg,4UyIpwRorsI,"Gar nicht schlecht, nur ist die Tonqualität nicht so toll...."
174,UgxgHBVjWDLCVIq42pp4AaABAg.9PBDmzuFBo19RVaB_Td3DC,UgxgHBVjWDLCVIq42pp4AaABAg,Danke. Das war mein erstes Video. Der Ton hätte lauter sein können. Bei den anderen ist es besser geworden.
175,UgygwJkeR51F0ah4fyl4AaABAg,4UyIpwRorsI,Voll gut geworden Tobias  emoji_thumbs_up 
176,UgygwJkeR51F0ah4fyl4AaABAg.9KLnE3eTtsI9KM11km5RqF,UgygwJkeR51F0ah4fyl4AaABAg,Danke!
177,UgwZ1pfYZwPt37AOT2N4AaABAg,1Szlqc9f5f8,I’m telling my teacher to play this
178,UggjmVA0a9EqJHgCoAEC,1Szlqc9f5f8,my name is+victoria chax
179,Ugh2RBx6hi2XnXgCoAEC,1Szlqc9f5f8,LOL I loved all of it
180,Ugh2RBx6hi2XnXgCoAEC.8LPDF-cSiQB8uPV8MQ0WRH,Ugh2RBx6hi2XnXgCoAEC,Hi again
181,UgjglBpT7CjH1ngCoAEC,1Szlqc9f5f8,I just sub because the YouTube name is incredible 
182,UgjYqDLiWS4XW3gCoAEC,1Szlqc9f5f8,My class saw this video because at school wewe're learning about this and it's amazing!
183,Ugy9kFQS1u4w9sonog14AaABAg,PGQAWUqQRp0,Romus ve romulus
184,Ugy6OMN2ZruNARvybTJ4AaABAg,PGQAWUqQRp0,Seslendiren killa hakan mı?
185,Ugy92l9TmOq1JewbYKp4AaABAg,PGQAWUqQRp0,Bu videonun remake ini bekliyoruz. Sevgiler
186,UgyEcfvzhXUPpOT5DEJ4AaABAg,PGQAWUqQRp0,roma'yı etrüskler kurmuştur ve etrüskler orta asya'dan göçeden bir öntürk halkıdır. bir diğer deyişle turanlı bir halktır. türk demiyorum öntürk diyorum. milletleşme sürecimizin öncesindeki dönem.
187,UgyEcfvzhXUPpOT5DEJ4AaABAg.9f21IqqyEXG9h2qYFHL0aA,UgyEcfvzhXUPpOT5DEJ4AaABAg,Sabinler:  emoji_face_with_raised_eyebrow 
188,UgygYyQXkVKcRaCX7ER4AaABAg,PGQAWUqQRp0, emoji_slightly_smiling_face  emoji_thumbs_up  emoji_thumbs_up  emoji_thumbs_up 
189,Ugx4DDzUxzIzaARDiXR4AaABAg,PGQAWUqQRp0, emoji_vulcan_salute_light_skin_tone 
190,UgxqU_qkFiWd-ApxK2F4AaABAg,PGQAWUqQRp0,0.75 hızla daha anlaşılır oluyor
191,UgxqfFGcpmyitYH4RKN4AaABAg,PGQAWUqQRp0,Oynatma hızını 0.75 e alın emoji_slightly_smiling_face 
192,UgybTqqiXvVeJTHuwid4AaABAg,PGQAWUqQRp0,Az daha yavaş anlatsan olmazmiydi
193,Ugw4FQshYaA9-pv_jQF4AaABAg,PGQAWUqQRp0,Abi 1.00 başlayan müziğin ismi nedir
194,UgxvKLDTw6p5aSLeoLZ4AaABAg,PGQAWUqQRp0,"0,75 dinledim gayet güzel emoji_face_with_tears_of_joy "
195,UgyOhm0rm-jwRm52g5l4AaABAg,PGQAWUqQRp0,Isik hizini awan  adam kimi adam 2x dinleyin biliyin isik hizi  emoji_grinning_face 
196,UgyzPqJD0_G-d0dkj8h4AaABAg,PGQAWUqQRp0,Abi kitaplarınızı severek okuyorum şimdide bütün videolarınızı baştan sona izleyim dedim
197,UgygPR4A95QosjMApJt4AaABAg,PGQAWUqQRp0,cezanın  haber sunmasına benzemiş:) flex rap
198,UgwheAx4AtXFFvCvU0p4AaABAg,PGQAWUqQRp0,Hız ayarını nerden yapıyorduk:)
199,UgzsnVi2idEeJDTtuSh4AaABAg,PGQAWUqQRp0,Mitolojik hikayeler yerine. Daha tarihi gerçeklerle. Anlatımlar olsa daha iyi olur
200,UgzsnVi2idEeJDTtuSh4AaABAg.9MugimXwNka9_e_qt3JxKw,UgzsnVi2idEeJDTtuSh4AaABAg,"Bu mitolojik bir hikaye zaten. Antik medeniyetlerin hikayeleri her biri mitolojiktir. Türk'lerde bile "" demir dağları eriterek geldik"" inancı vardir."
